T[K],RRR20,RRR30,RRR40,RRR60,RRR80,RRR100,RRR300
170.8695652173913,378.6367441014513,391.76391724795235,397.2543392190764,404.13064515082067,405.31742803705544,410.55277857852013,413.20316828582827
171.8628762541806,378.51298159174644,391.54143046175886,397.2504768082843,403.93026139086123,405.14853070895526,410.5696179486618,412.5835136229357
172.8561872909699,378.38921908204156,391.31894367556544,397.2466143974922,403.7191173782604,404.9796333808551,410.4403910821196,411.9638589600431
173.8494983277592,378.36262439765665,391.09645688937195,397.2427519867,403.39525196574044,404.8107360527549,410.17192523042866,411.3442042971506
174.8428093645485,378.35981569342925,390.8739701031785,397.2388895759079,403.07138655322046,404.64183872465475,409.9034593787377,410.72454963425804
175.83612040133778,378.35700698920186,390.87221631815055,397.23502716511575,402.74752114070054,404.4729413965546,409.6349935270468,410.38737889763775
176.8294314381271,378.3541982849745,390.88272619413254,397.23116475432363,402.42365572818056,404.3040440684544,409.3665276753558,410.3148959616087
177.8227424749164,378.3513895807471,390.89323607011454,397.22730234353145,402.0997903156606,404.13514674035423,409.09806182366486,410.24241302557976
178.8160535117057,378.3485808765197,390.90374594609654,397.2234399327393,401.7759249031406,403.96624941225406,408.82959597197396,410.1699300895508
179.80936454849498,378.3457721722923,390.91425582207853,397.2195775219472,401.4520594906206,403.7973520841539,408.561130120283,410.09744715352184
180.80267558528428,378.34296346806485,390.9247656980605,397.215715111155,401.1281940781007,403.66010688650124,408.2926642685921,410.0249642174928
181.79598662207357,378.34015476383746,390.9352755740425,397.2118527003629,400.8043286655807,403.53617727131564,408.0393124705522,409.95248128146386
182.78929765886286,378.33734605961007,390.9419576225677,397.2079902895708,400.48046325306075,403.41224765613,407.85037615826826,409.8799983454349
183.7826086956522,378.3345373553827,390.7921486812161,397.20412787877865,400.15659784054077,403.2883180409443,407.6614398459844,409.80751540940594
184.77591973244148,378.3317286511553,390.6423397398644,397.20026546798647,399.8665296415703,403.16438842575866,407.47250353370043,409.7350324733769
185.76923076923077,378.3289199469279,390.4925307985127,397.19640305719435,399.6996909225837,403.040458810573,407.28356722141655,409.66254953734796
186.76254180602007,378.3279392099008,390.34272185716105,397.1925406464022,399.53285220359714,402.91652919538734,407.0946309091326,409.590066601319
187.75585284280936,378.3279392099008,390.19291291580936,397.1886782356101,399.3660134846105,402.7925995802017,406.9056945968487,409.51758366529003
188.74916387959865,378.3279392099008,390.0431039744577,397.1848158248179,399.1991747656239,402.668669965016,406.71675828456483,409.445100729261
189.74247491638795,378.3279392099008,389.893295033106,397.1809534140258,399.03233604663734,402.5447403498304,406.5278219722809,409.37261779323205
190.73578595317727,378.3279392099008,389.74348609175433,397.1528769229973,398.8654973276507,402.42081073464476,406.338885659997,409.2872902256545
191.72909698996656,378.3279392099008,389.5936771504027,397.08352416705344,398.6986586086641,402.2968811194591,406.14994934771306,408.9895932231231
192.72240802675586,378.3279392099008,389.443868209051,397.0141714111096,398.53181988967754,402.17295150427344,405.9349675470637,408.6918962205917
193.71571906354515,378.3279392099008,389.29405926769937,396.94481865516576,398.3649811706909,402.0490218890878,405.7135196478376,408.3941992180603
194.70903010033445,378.3279392099008,389.1442503263477,396.87546589922187,398.1981424517043,401.9250922739021,405.49207174861147,408.0965022155289
195.70234113712374,378.3279392099008,388.99444138499604,396.806113143278,398.03130373271773,401.80116265871646,405.27062384938534,407.7988052129975
196.69565217391303,378.3279392099008,388.84463244364434,396.7088854422728,397.8644650137311,401.67723304353086,405.0491759501592,407.5011082104661
197.68896321070235,378.32176673954984,388.69482350229265,396.58393947578185,397.6976262947445,401.5533034283452,404.82772805093305,407.20341120793466
198.68227424749165,378.2885795720407,388.545014560941,396.45899350929085,397.5307875757579,401.42937381315954,404.6062801517069,407.03446532364774
199.67558528428094,378.25539240453156,388.3952056195893,396.33404754279985,397.3639488567713,401.3054441979739,404.3848322524808,406.9667458484124
200.66889632107024,378.2222052370224,388.2453966782376,396.2091015763089,397.1971101377847,401.1815145827882,404.1633843532546,406.8990263731771
201.66220735785953,378.1890180695133,388.095587736886,396.0841556098179,397.0302714187981,401.05758496760257,403.9419364540285,406.8313068979418
202.65551839464882,378.15583090200414,387.9457787955343,395.9592096433269,396.86343269981154,400.9336553524169,403.7921006708126,406.76358742270645
203.64882943143812,378.122643734495,387.80274233063966,395.834263676836,396.6965939808249,400.8097257372313,404.16126686665154,406.69586794747113
204.64214046822744,378.0894565669858,387.70864658029154,395.709317710345,396.5297552618383,400.68579612204564,404.53043306249043,406.6281484722358
205.63545150501673,378.05626939947666,387.6145508299434,395.584371743854,396.36291654285174,400.56186650686,404.8995992583293,406.56042899700054
206.62876254180603,378.0230822319675,387.5204550795953,395.45942577736304,396.1960778238651,400.4379368916743,405.26876545416826,406.4927095217652
207.62207357859532,377.9898950644584,387.4263593292472,395.33447981087204,396.0292391048785,400.31400727648867,405.63793165000715,406.4249900465299
208.6153846153846,377.95670789694924,387.33226357889913,395.20953384438104,395.86240038589193,400.190077661303,406.00709784584603,406.3572705712946
209.6086956521739,377.9235207294401,387.238167828551,395.0845878778901,395.6955616669053,400.06614804611735,406.376264041685,406.28955109605926
210.6020066889632,377.89033356193096,387.1440720782029,394.9596419113991,395.5287229479187,399.94221843093175,406.74543023752386,406.22183162082393
211.59531772575252,377.99426970403795,387.0499763278548,394.8346959449081,395.3618842289321,399.8182888157461,407.1145964333628,406.1541121455886
212.58862876254182,378.1249227855045,386.950484098423,394.70974997841716,395.1950455099455,399.6943592005604,407.4837626292017,406.0863926703533
213.5819397993311,378.255575866971,386.843656365558,394.58480401192617,395.0282067909589,399.57042958537477,407.8529288250406,406.01867319511797
